score	id1	id2	blockString	subQuery
1	10346	10346	 [BLK]  [DES] is the layout of #entity1 [BLK]  [DES] the automobiles [DES] whose designer company is Olivier Boulay	 [TRP] ?e1 designer company Olivier Boulay [TRP] ?e1 type automobile [TRP] ?e0 layout ?e1
1	10347	10347	 [BLK]  [DES] fashion designer study [DES] died at the Stony Brook University Hospital	 [TRP] ?e0 death place Stony Brook University Hospital
0	10348	10348	 [BLK]  [DES] have performed in #entity1 [DES] actors [BLK]  [DES] plays [DES] performed in New York	 [TRP] ?e1 hometown New York [TRP] ?e0 arena ?e1
1	10349	10349	 [BLK]  [DES] the home town of Rolando Gomez	 [TRP] ?e0 home town Rolando Gomez
0	10350	10350	 [BLK]  [DES] university [DES] also plays Taekwondo	 [TRP] ?e1 sport Taekwondo
1	10351	10351	 [BLK]  [DES] a person [DES] whose sucessor was Adrian A. basora [DES] was educated at Harvard-Westlake School	 [TRP] ?e0 alma mater Harvard-Westlake School [TRP] ?e0 predecessor Adrian A. Basora [TRP] ?e0 type person
0	10352	10352	 [BLK]  [DES] the uni	 [TRP] ?e0 t Uni Air
0	10353	10353	 [BLK]  [DES] were all #entity2 [BLK]  [DES] office [DES] when bob hawke was the PM	 [TRP] ?e1 prime minister Bob Hawke [TRP] ?e0 battle ?e1
1	10354	10354	 [BLK]  [DES] the awards [DES] won by #entity1 [BLK]  [DES] the fashion designer [DES] have been recognized by Tennessee State Museum	 [TRP] ?e1 award Tennessee State Museum [TRP] ?e1 type fashion designer [TRP] ?e0 award ?e1
0	10355	10355	 [BLK]  [DES] is the sea connected to Kaliningrad [DES] is the sea connected to Gdask	 [TRP] ?e0 city  Kaliningrad
1	10356	10356	 [BLK]  [DES] mountain range [DES] is the one [DES] Ponte d'Aveneyre and Le Gibloux Ponte d'Aveneyre [DES] Ponte d'Aveneyre and Le Gibloux Le Gibloux	 [TRP] ?e0 mountain range Le Gibloux [TRP] ?e0 mountain range Le Gibloux
1	10357	10357	 [BLK]  [DES] are founded in #entity1 [DES] companies [BLK]  [DES] the city [DES] Collin County Texas is a part	 [TRP] ?e1 part Collin County, Texas [TRP] ?e1 type city [TRP] ?e0 Location ?e1 [TRP] ?e0 type company
0	10358	10358	 [BLK]  [DES] cities [DES] are located on #entity1 [BLK]  [DES] the sides of mediterranean sea	 [TRP] ?e1 site Mediterranean Sea [TRP] ?e0 destination ?e1
0	10359	10359	 [BLK]  [DES] were supervised by Ernest Rutherford [DES] thesis	 [TRP] ?e0 academic advisor Ernest Rutherford
0	10360	10360	 [BLK]  [DES] are the cities on #entity1 [BLK]  [DES] river [DES] also flows in Tukwila , Washington	 [TRP] ?e1 country For Washington [TRP] ?e0 city  ?e1
1	10361	10361	 [BLK]  [DES] are the tenants of #entity1 [BLK]  [DES] the stadium [DES] is a venue of WCW Mayhem	 [TRP] ?e1 venue WCW Mayhem [TRP] ?e1 type stadium [TRP] ?e0 tenant ?e1
1	10362	10362	 [BLK]  [DES] country [DES] Matthew kane are citizens of [DES] Park rankin are citizens of	 [TRP] ?e0 citizenship Matthew Kane (actor) [TRP] ?e0 citizenship Park Rankin
1	10363	10363	 [BLK]  [DES] are the children of Abigail Adams	 [TRP] ?e0 child Abigail Adams
1	10364	10364	 [BLK]  [DES] actor of Le Cirque [DES] is a relative of Maryanne Trump barry	 [TRP] ?e0 relation Maryanne Trump Barry [TRP] ?e0 starring Le Cirque: A Table in Heaven
0	10365	10365	 [BLK]  [DES] water bodies [DES] are nearest to Helsinki city	 [TRP] ?e0 city Helsinki
0	10366	10366	 [BLK]  [DES] has fought in the conflicts around the Mississippi river	 [TRP] ?e0 battle Mississippi River
0	10367	10367	 [BLK]  [DES] people [DES] were born in Ridgewood , New Jersey	 [TRP] ?e0 birth place Jersey
0	10368	10368	 [BLK]  [DES] are some other great things by #entity1 [BLK]  [DES] the person [DES] produced Queer as Folk	 [TRP] ?e1 prev season Queer as Folk (season 5) [TRP] ?e0 network ?e1
0	10369	10369	 [BLK]  [DES] some devices [DES] whose manufacturers are in taiwan	 [TRP] ?e0 territory Taiwan
0	10370	10370	 [BLK]  [DES] are some products manufactured by Sony	 [TRP] ?e0 maker Sony
0	10371	10371	 [BLK]  [DES] people [DES] won the Gold Medal of the Royal Astronomical Society	 [TRP] ?e0 awards Gold Medal of the Royal Astronomical Society
0	10372	10372	 [BLK]  [DES] country [DES] is Bocas del toro a capital of some region	 [TRP] ?e0 altname Bocas del Toro Creole
0	10373	10373	 [BLK]  [DES] countries [DES] have #entity1 [BLK]  [DES] people [DES] participated in the Excelsior Stakes	 [TRP] ?e0 location Excelsior Stakes [TRP] ?e0 type country
1	10374	10374	 [BLK]  [DES] the stadium of #entity1 [BLK]  [DES] the teams [DES] uses Nea Smyrni as one of the stadium	 [TRP] ?e1 stadium Nea Smyrni [TRP] ?e0 stadium ?e1
1	10375	10375	 [BLK]  [DES] the city of California	 [TRP] ?e1 city  California
0	10376	10376	 [BLK]  [DES] has Steven Moffat as executive producer [DES] science fiction show	 [TRP] ?e0 executive producer Steven Moffat
0	10377	10377	 [BLK]  [DES] the albums [DES] whose artists have performed with the Tangerine	 [TRP] ?e0 starring Tangerine (film)
1	10378	10378	 [BLK]  [DES] fictional character [DES] relatives were made by Ted Osborne	 [TRP] ?e0 creator (agent) Ted Osborne
1	10379	10379	 [BLK]  [DES] district of Thorington railway station [DES] is the location of death of David Lewis(poet)	 [TRP] ?e0 district Thorington railway station
1	10380	10380	 [BLK]  [DES] is there #entity1 [DES] districts [BLK]  [DES] a borough [DES] called tendring	 [TRP] ?e1 location Tendring [TRP] ?e0 district ?e1
1	10381	10381	 [BLK]  [DES] college of the Luke List (golfer) [DES] is the alma mater of the Park Trammell	 [TRP] ?e0 college Luke List (golfer) [TRP] ?e0 alma mater Park Trammell
0	10382	10382	 [BLK]  [DES] games [DES] are played in Protestant schools	 [TRP] ?e0 Next album Protestant (album)
0	10383	10383	 [BLK]  [DES] the schools [DES] are in #entity1 [BLK]  [DES] a city [DES] governed by the West Berkshire Council	 [TRP] ?e1 leader name West Berkshire Council [TRP] ?e0 city ?e1
1	10384	10384	 [BLK]  [DES] owns #entity1 [BLK]  [DES] the websites [DES] Jimmy wales writes	 [TRP] ?e1 author Jimmy Wales [TRP] ?e1 type website [TRP] ?e0 owner ?e1
0	10385	10385	 [BLK]  [DES] the channel [DES] whose predecessor was the Comedy Channel	 [TRP] ?e1 channel The Comedy Channel (United States)
1	10386	10386	 [BLK]  [DES] is the genre of #entity1 [BLK]  [DES] the Band [DES] whose home town is County Westmeath	 [TRP] ?e1 home town County Westmeath [TRP] ?e0 genre ?e1
0	10387	10387	 [BLK]  [DES] the show [DES] #entity2 Douglas [BLK]  [DES] music [DES] is composed by John Douglas	 [TRP] ?e2 composer John Douglas (conductor) [TRP] ?e1 voice ?e2
0	10388	10388	 [BLK]  [DES] Steve Winwood [DES] employed at	 [TRP] <e1> Steve Winwood relative
0	10389	10389	 [BLK]  [DES] Name #entity1 [DES] made famous for Creature Comforts [DES]  [BLK]  [DES] the awards [DES] have been given to the writer	 [TRP] ?e0 Artist Creature Comforts (album)
1	10390	10390	 [BLK]  [DES] whose developer is J. Michael Straczynski [DES] whose developer is executive producer	 [TRP] ?e2 developer J. Michael Straczynski
0	10391	10391	 [BLK]  [DES] is the region of #entity1 [BLK]  [DES] the ethnic group [DES] speaks #entity2 [BLK]  [DES] the language of Arkansas	 [TRP] ?e2 language Arkansas [TRP] ?e1 ethnicity ?e2 [TRP] ?e0 religion ?e1
0	10392	10392	 [BLK]  [DES] the person [DES] whose child performed with Tony Bennett	 [TRP] ?e0 musical artist Tony Bennett
0	10393	10393	 [BLK]  [DES] services [DES] does #entity1 provide [BLK]  [DES] the company [DES] made Onedrive	 [TRP] ?e1 developer OneDrive [TRP] ?e1 type company [TRP] ?e0 service ?e1
0	10394	10394	 [BLK]  [DES] universities [DES] located in Urban Areas	 [TRP] ?e1 type Urban areas in Sweden
0	10395	10395	 [BLK]  [DES] are the kind of #entity1 [BLK]  [DES] games [DES] one can play on windows	 [TRP] ?e1 operating system Windows 10 [TRP] ?e0 genre ?e1
1	10396	10396	 [BLK]  [DES] the casualties [DES] affected by shooting rampage of Eric Harris and Dylan Klebold	 [TRP] ?e0 death cause Eric Harris and Dylan Klebold
1	10397	10397	 [BLK]  [DES] the author of Letter to a Christian Nation	 [TRP] ?e1 author Letter to a Christian Nation
0	10398	10398	 [BLK]  [DES] the river [DES] Batoka Gorge Hydroelectric Power Station	 [TRP] <e0> Baksan Hydroelectric Power Station river
0	10399	10399	 [BLK]  [DES] everything [DES] governed by the Democratic Party of US	 [TRP] ?e0 president Kansei Nakano
0	10400	10400	 [BLK]  [DES] is in cities under Dane County of Wisconsin	 [TRP] ?e0 city  Wisconsin
1	10401	10401	 [BLK]  [DES] the albums [DES] Harry Nilsson performed	 [TRP] ?e1 Artist Harry Nilsson [TRP] ?e1 type album
0	10402	10402	 [BLK]  [DES] composed songs in the Mr Tambourine Man album	 [TRP] ?e0 recorded in Mr. Tambourine Man (album)
0	10403	10403	 [BLK]  [DES] down [DES] the important people of The Elders	 [TRP] ?e0 Artist The Elders (album)
0	10404	10404	 [BLK]  [DES] a borough [DES] called tendring	 [TRP] ?e1 death place Tendring
1	10405	10405	 [BLK]  [DES] band [DES] former member are Kevin Jonas [DES] former member are Joe Jonas	 [TRP] ?e0 former band member Kevin Jonas [TRP] ?e0 associated band Joe Jonas
0	10406	10406	 [BLK]  [DES] the people [DES] are in Ekstraliga	 [TRP] ?e1 country Ekstraliga (speedway)
1	10407	10407	 [BLK]  [DES] are associated to David Paton [DES] bands	 [TRP] ?e0 associated band David Paton
1	10408	10408	 [BLK]  [DES] are some other services of #entity1 [BLK]  [DES] the company [DES] whose service is Onedrive	 [TRP] ?e1 service OneDrive [TRP] ?e1 type company [TRP] ?e0 services ?e1
0	10409	10409	 [BLK]  [DES] does #entity1 go over [DES] is in Katima Mulilo [BLK]  [DES] bridge [DES] is in Katima Mulilo	 [TRP] ?e1 country Katima Mulilo [TRP] ?e0 city ?e1 [TRP] ?e0 city Katima Mulilo
0	10410	10410	 [BLK]  [DES] the Benelux [DES] is used in Republic of Montenegro	 [TRP] ?e1 currency Republic of Montenegro (1992–2006)
0	10411	10411	 [BLK]  [DES] was billed in Norman , Oklahoma	 [TRP] ?e1 home town Oklahoma
0	10412	10412	 [BLK]  [DES] city near Nihoa [DES] is the place of death of jim Brady	 [TRP] ?e0 city  Nihoa
0	10413	10413	 [BLK]  [DES] cities [DES] are there stations of SCOLA	 [TRP] ?e0 district Scola Tower
1	10414	10414	 [BLK]  [DES] did Letitia MacTavish Hargrave died	 [TRP] ?e0 death cause Letitia MacTavish Hargrave
1	10415	10415	 [BLK]  [DES] is the tombstone of #entity1 [BLK]  [DES] the congressman [DES] died in the McLean hospital	 [TRP] ?e1 death place McLean Hospital [TRP] ?e1 type congressman [TRP] ?e0 restingplace ?e1
1	10416	10416	 [BLK]  [DES] sports [DES] exist in #entity1 [BLK]  [DES] the universities [DES] whose president is Emanuel de Guzman	 [TRP] ?e1 President Emanuel de Guzman [TRP] ?e1 type university [TRP] ?e0 sports ?e1
1	10417	10417	 [BLK]  [DES] team [DES] did Marv McFadden played	 [TRP] ?e0 pastteams Marv McFadden
0	10418	10418	 [BLK]  [DES] the Convent of the Barefoot Trinitarians	 [TRP] ?e1 designation1 type Convent of the Barefoot Trinitarians
0	10419	10419	 [BLK]  [DES] things [DES] Stockholm is the HQ of	 [TRP] ?e0 headquarter Stockholm
0	10420	10420	 [BLK]  [DES] the battle [DES] fought #entity1 [BLK]  [DES] 2nd Foreign Infantry Regiment participated	 [TRP] ?e1 battle 2nd Foreign Infantry Regiment [TRP] ?e0 wars/battles ?e1
1	10421	10421	 [BLK]  [DES] rented #entity1 [BLK]  [DES] the stadium [DES] the UFC 152 take place	 [TRP] ?e1 venue UFC 152 [TRP] ?e1 type stadium [TRP] ?e0 tenant ?e1
0	10422	10422	 [BLK]  [DES] person [DES] won Screen actors Guild Life Time Achievement award [DES] has resting place in Palo Alto , California	 [TRP] ?e0 resting place California [TRP] ?e0 type person
0	10423	10423	 [BLK]  [DES] are the relatives of #entity1 [BLK]  [DES] the parliament member [DES] whose successor is Peter Thorneycroft	 [TRP] ?e1 successor Peter Thorneycroft [TRP] ?e0 relative ?e1
1	10424	10424	 [BLK]  [DES] Reza Amrollahi [DES] born in Iran	 [TRP] <http://dbpedia.org/resource/Reza_Amrollahi> birth place Iran
0	10425	10425	 [BLK]  [DES] some basketball players [DES] played for Phoenix Suns	 [TRP] ?e0 team Phoenix Suns
1	10426	10426	 [BLK]  [DES] city [DES] is Arsenal Cider House	 [TRP] ?e0 location city Arsenal Cider House [TRP] ?e0 type city
0	10427	10427	 [BLK]  [DES] people [DES] used to play for Toronto Argonauts	 [TRP] ?e0 Team Toronto Argonauts
1	10428	10428	 [BLK]  [DES] party [DES] was in majority of Fourth Legislative Assembly of Delhi	 [TRP] ?e0 party Fourth Legislative Assembly of Delhi
0	10429	10429	 [BLK]  [DES] have performed in #entity1 [DES] actors [BLK]  [DES] plays [DES] performed in New York	 [TRP] ?e1 city New York [TRP] ?e0 arena ?e1
0	10430	10430	 [BLK]  [DES] did Charles Drummond Ellis do his PhD	 [TRP] ?e0 death date Charles Drummond Ellis
0	10431	10431	 [BLK]  [DES] the italic family of languages	 [TRP] ?e1 ethnicity Italic peoples
1	10432	10432	 [BLK]  [DES] the mountain [DES] located in California [DES] has parent peak as Nevado de Toluca	 [TRP] ?e0 located in area California [TRP] ?e0 parent peak Nevado de Toluca [TRP] ?e0 type mountain
0	10433	10433	 [BLK]  [DES] all the former partners of #entity1 [BLK]  [DES] figure skater [DES] one of the former partner was Andrea poapst	 [TRP] ?e1 Artist Andrea (Andrea album) [TRP] ?e0 active years start year ?e1
1	10434	10434	 [BLK]  [DES] peak [DES] was first scaled by Krzysztof Wielicki	 [TRP] ?e0 person that first ascented a mountain Krzysztof Wielicki
0	10435	10435	 [BLK]  [DES] the launch site of #entity1 [BLK]  [DES] rockets [DES] have been launched form Cape Canaveral Air Force Station	 [TRP] ?e1 location Cape Canaveral Air Force Station [TRP] ?e0 launch site ?e1
0	10436	10436	 [BLK]  [DES] originally wrote #entity1 [BLK]  [DES] manga [DES] was later illustrated by Tamon Ohta	 [TRP] ?e1 country Tamón [TRP] ?e0 subsequent work ?e1
0	10437	10437	 [BLK]  [DES] the state [DES] whose capital is Boston	 [TRP] ?e1 Capital Boston
0	10438	10438	 [BLK]  [DES] the pole drivers in GP [DES] when Damon hill was a first driver	 [TRP] ?e0 Pole driver Damon Hill
0	10439	10439	 [BLK]  [DES] city [DES] Martin AN / GSG-5 is a part of the building in	 [TRP] ?e0 date of birth Martin Uden
1	10440	10440	 [BLK]  [DES] everyone who got their training in #entity1 [BLK]  [DES] the city of California	 [TRP] ?e1 city  California [TRP] ?e0 city  ?e1
1	10441	10441	 [BLK]  [DES] the basketball player [DES] lives in Ashton Historic district	 [TRP] ?e1 birth place Ashton Historic District
1	10442	10442	 [BLK]  [DES] magazine [DES] Hugh Hefner is editor of	 [TRP] ?e0 editor Hugh Hefner
1	10443	10443	 [BLK]  [DES] military conflict [DES] Colin Powell was the commander of	 [TRP] ?e0 battle Colin Powell
0	10444	10444	 [BLK]  [DES] all #entity1 [BLK]  [DES] faiths [DES] British Columbian politicians follow	 [TRP] ?e0 known for World's Columbian Exposition
1	10445	10445	 [BLK]  [DES] the island [DES] archipelago as Society Islands [DES] has #entity1 [BLK]  [DES] the largest city [DES] named Faaa	 [TRP] ?e0 country largest city Faaa [TRP] ?e0 archipelago Society Islands
0	10446	10446	 [BLK]  [DES] Omar D. Conger [DES] Robert Sarvis [DES] the nominee	 [TRP] <e1> Robert name
0	10447	10447	 [BLK]  [DES] the basketball players drafted by Los Angeles Clippers	 [TRP] ?e0 President Los Angeles Clippers
1	10448	10448	 [BLK]  [DES] is the founder of Pittsburgh	 [TRP] ?e0 founder Pittsburgh
0	10449	10449	 [BLK]  [DES] is the mascot of #entity1 [BLK]  [DES] military in Quezon city	 [TRP] ?e1 territory Quezon City [TRP] ?e0 archbishop of ?e1
1	10450	10450	 [BLK]  [DES] country [DES] had #entity1 [BLK]  [DES] the title of 2001 Speedway Ekstraliga	 [TRP] ?e0 title 2001 Speedway Ekstraliga
1	10451	10451	 [BLK]  [DES] planet [DES] was discovered by Johann Gottfired [DES] was discovered by Urbain Le Verrier	 [TRP] ?e0 discoverer Urbain Le Verrier [TRP] ?e0 type planet
1	10452	10452	 [BLK]  [DES] all the people [DES] driving at pole positions in #entity1 [BLK]  [DES] Grand Prixes [DES] Renault was a first team	 [TRP] ?e1 first team Renault in Formula One [TRP] ?e0 pole driver ?e1
0	10453	10453	 [BLK]  [DES] the first teams of the GPs	 [TRP] ?e1 associated band GPS (band)
0	10454	10454	 [BLK]  [DES] is the name of Mary's divine child	 [TRP] ?e0 name Divine (corporation)
1	10455	10455	 [BLK]  [DES] is the builder of Presidio Santa Cruz de Terrenate	 [TRP] ?e0 builder Presidio Santa Cruz de Terrenate
0	10456	10456	 [BLK]  [DES] are some families of mammals in the animal kingdom	 [TRP] ?e0 country Animal Kingdom (film)
1	10457	10457	 [BLK]  [DES] associat of Martin Pugh [DES] married to Alana Stewert	 [TRP] ?e0 associated band Martin Pugh [TRP] ?e0 spouse Alana Stewart
0	10458	10458	 [BLK]  [DES] rivers [DES] originate from Dowra	 [TRP] ?e0 coordinates format Dowra
0	10459	10459	 [BLK]  [DES] is the head quarters of #entity1 located [BLK]  [DES] the parent company of Mall of America	 [TRP] ?e1 floor count Mall of America [TRP] ?e0 Location ?e1
0	10460	10460	 [BLK]  [DES] the total awards [DES] won by #entity1 [BLK]  [DES] the writer [DES] has won Goethe Prize	 [TRP] ?e1 award Goethe Prize [TRP] ?e1 type writer [TRP] ?e0 award ?e1
1	10461	10461	 [BLK]  [DES] are the veneration of #entity1 [BLK]  [DES] the one [DES] there's a major shrine in Hebron	 [TRP] ?e1 major shrine Hebron [TRP] ?e0 venerated in ?e1
0	10462	10462	 [BLK]  [DES] other locations does #entity1 [DES] also fly to Birmingham [BLK]  [DES] airlines have flights [DES] also fly to Birmingham	 [TRP] ?e1 location town Birmingham [TRP] ?e0 location ?e1
0	10463	10463	 [BLK]  [DES] are some cars similar to luxury cars	 [TRP] ?e0 type Luxury yacht
0	10464	10464	 [BLK]  [DES] is the successor of #entity1 [BLK]  [DES] the governors [DES] whose child is Levi Lincoln , Jr	 [TRP] ?e1 Governor Levi Lincoln, Jr. [TRP] ?e1 type governor [TRP] ?e0 successor ?e1
0	10465	10465	 [BLK]  [DES] universities [DES] nation is United States	 [TRP] ?e1 nation United States
1	10466	10466	 [BLK]  [DES] Spanish harlem incident were originally composed by [DES] girl from the north country were originally composed by	 [TRP] ?e0 Composer Spanish Harlem Incident [TRP] ?e0 composer Girl from the North Country
1	10467	10467	 [BLK]  [DES] owners [DES] are there of lines starting at the South Station	 [TRP] ?e0 route start South Station
1	10468	10468	 [BLK]  [DES] religion [DES] did#entity1 follow [BLK]  [DES] the spouse of Richie Aprile	 [TRP] ?e1 spouse Richie Aprile [TRP] ?e0 religion ?e1
1	10469	10469	 [BLK]  [DES] the hospital [DES] Alfred Blalock works	 [TRP] ?e1 work institutions Alfred Blalock [TRP] ?e1 type hospital
1	10470	10470	 [BLK]  [DES] the singles [DES] whose film genre is Country music	 [TRP] ?e1 genre Country music [TRP] ?e1 type single
0	10471	10471	 [BLK]  [DES] have rented #entity1 [BLK]  [DES] the stadium [DES] whose architect is Populous	 [TRP] ?e1 known for Populous [TRP] ?e0 occupation ?e1
1	10472	10472	 [BLK]  [DES] is the title of Kakae	 [TRP] ?e0 title Kakae
0	10473	10473	 [BLK]  [DES] the film [DES] starring of #entity1 [BLK]  [DES] the movies [DES] whose editor is Harvey Rosenstock	 [TRP] ?e1 author Mario Rosenstock [TRP] ?e0 Location ?e1
1	10474	10474	 [BLK]  [DES] the company [DES] whose one of the product is Pixar Image Computer [DES] has one of the key person as Edwin Catmull	 [TRP] ?e0 product Pixar Image Computer [TRP] ?e0 key person Edwin Catmull [TRP] ?e0 type company
1	10475	10475	 [BLK]  [DES] the location of birth of the Svetlana Gounkina [DES] 	 [TRP] ?e0 birth place Svetlana Gounkina
0	10476	10476	 [BLK]  [DES] Name #entity1 [DES] is Primus(band) [DES]  [BLK]  [DES] the television show [DES] is given by April Stewart [DES] is given by theme music composer	 [TRP] ?e1 years active April Stewart [TRP] ?e0 date ?e1
0	10477	10477	 [BLK]  [DES] the company [DES] whose products is Boeing F / A-18E / F Super Hornet [DES] whose products is key person	 [TRP] ?e1 type of prop Boeing F2B
1	10478	10478	 [BLK]  [DES] the river [DES] whose source location is Nevado Mismi [DES] whose source location is region	 [TRP] ?e1 source  Nevado Mismi
0	10479	10479	 [BLK]  [DES] Big Creek around Texas flows too [DES] the river	 [TRP] ?e2 outflow Big Creek Lake
1	10480	10480	 [BLK]  [DES] hometown of pavel Moroz [DES] the palace of birthplace of Helena of Moscow [DES] 	 [TRP] ?e0 home town Pavel Moroz [TRP] ?e0 birth place Helena of Moscow
0	10481	10481	 [BLK]  [DES] movies [DES] have the music composer composed #entity1 [BLK]  [DES] have collaborated with Yes [DES] music	 [TRP] ?e1 music Yes (band) [TRP] ?e0 music composer ?e1
0	10482	10482	 [BLK]  [DES] countries [DES] share #entity1 sociocultural and ethnic heritage of [BLK]  [DES] similar [DES] of Native Indonesians	 [TRP] ?e1 region Native Indonesians [TRP] ?e0 location countries ?e1
0	10483	10483	 [BLK]  [DES] is in the Musee d'orsay	 [TRP] ?e0 director Musée d'Orsay
1	10484	10484	 [BLK]  [DES] Warner Bros [DES] has Christopher Franke as one of the artist	 [TRP] ?e1 Artist Christopher Franke
0	10485	10485	 [BLK]  [DES] the singles [DES] whose group is Outlawz	 [TRP] ?e1 Singles Outlawz discography
0	10486	10486	 [BLK]  [DES] company [DES] involved #entity1 [BLK]  [DES] the development of Sherlock did Arthur Levinson work for	 [TRP] ?e1 developer Sherlock (software) [TRP] ?e0 subsidiary ?e1 [TRP] ?e0 type company
1	10487	10487	 [BLK]  [DES] maintainer of Cheasty Boulevard South [DES] the city of Soccer Bowl ' 76 [DES] 	 [TRP] ?e0 maintained by Cheasty Boulevard South [TRP] ?e0 city Soccer Bowl '76
0	10488	10488	 [BLK]  [DES] Name #entity1 [DES] is North Sea [DES]  [BLK]  [DES] the river [DES] whose mouth mountain is Essex [DES] whose mouth mountain is river mouth	 [TRP] ?e1 mouth mountain Essex [TRP] ?e1 type river [TRP] ?e0 name ?e1
0	10489	10489	 [BLK]  [DES] the musician [DES] gave #entity1 [BLK]  [DES] in Tonight's the night [DES] is wedded to Alana Stewart	 [TRP] ?e0 occupation Alana Stewart
0	10490	10490	 [BLK]  [DES] company [DES] owns Sony Bank	 [TRP] ?e1 owner Sony Bank [TRP] ?e1 type company
0	10491	10491	 [BLK]  [DES] is the builder of #entity1 [BLK]  [DES] the Stadium of Costa Rica women's national football team	 [TRP] ?e1 stadium Costa Rica [TRP] ?e0 result ?e1
0	10492	10492	 [BLK]  [DES] the course of #entity2 [BLK]  [DES] Big Creek around Texas flows too [DES] the river	 [TRP] ?e2 river mouth Big Creek (Kansas) [TRP] ?e2 type river [TRP] ?e1 source mountain ?e2
1	10493	10493	 [BLK]  [DES] Roger Federer [DES] the flagbearer of Switzerland at the 2004 Summer Olympics	 [TRP] <http://dbpedia.org/resource/Roger_Federer> flagbearer Switzerland at the 2004 Summer Olympics
1	10494	10494	 [BLK]  [DES] did Charles Drummond Ellis do his PhD	 [TRP] ?e0 doctoral students Charles Drummond Ellis
1	10495	10495	 [BLK]  [DES] the university [DES] whose president is Emanuel de Guzman	 [TRP] ?e1 President Emanuel de Guzman
0	10496	10496	 [BLK]  [DES] fields [DES] are Paul Demiville [DES] are Sylvain levi experts	 [TRP] ?e0 academic advisor Sylvain Lévi
0	10497	10497	 [BLK]  [DES] are the Dinamo Krasnodar players born	 [TRP] ?e0 birth place Vityazevo, Krasnodar Krai
1	10498	10498	 [BLK]  [DES] were the occupations of Marcus Floyd	 [TRP] ?e0 occupation Marcus Floyd
1	10499	10499	 [BLK]  [DES] the television show [DES] whose theme music is by Primus	 [TRP] ?e0 theme music composer Primus (band) [TRP] ?e0 type television show
1	10500	10500	 [BLK]  [DES] the sea [DES] the ionian sea flows	 [TRP] ?e1 outflow Ionian Sea
0	10501	10501	 [BLK]  [DES] chancellor [DES] served by Rudolf Kirchschlger	 [TRP] ?e1 silver Rudolf Schnyder
0	10502	10502	 [BLK]  [DES] people [DES] used to play for Toronto Argonauts	 [TRP] ?e0 field Toronto Argonauts
0	10503	10503	 [BLK]  [DES] a company [DES] served Mid Wales	 [TRP] ?e1 region served Mid Wales [TRP] ?e1 type company
0	10504	10504	 [BLK]  [DES] the country of Mahbuba Islam Rakhi	 [TRP] ?e1 occupation Mahbuba Islam Rakhi
0	10505	10505	 [BLK]  [DES] the fields of the scientists [DES] Sanskrit [DES] one of the interest	 [TRP] <e0> Sanskrit field
0	10506	10506	 [BLK]  [DES] other locations does #entity1 [DES] also fly to Birmingham [BLK]  [DES] airlines have flights [DES] also fly to Birmingham	 [TRP] ?e1 location city Birmingham [TRP] ?e0 Location ?e1
1	10507	10507	 [BLK]  [DES] the non-profit organisations [DES] whose one of the key person is Joe Green	 [TRP] ?e1 key person Joe Green (entrepreneur)
0	10508	10508	 [BLK]  [DES] a religion [DES] has an important office in Gold Base	 [TRP] ?e2 occupation Gold Base
1	10509	10509	 [BLK]  [DES] the lyrics of Holler If Ya Hear Me	 [TRP] ?e1 musical band Holler If Ya Hear Me
0	10510	10510	 [BLK]  [DES] the railway line [DES] goes through the Newark Station	 [TRP] ?e1 route start Newark station (Delaware)
0	10511	10511	 [BLK]  [DES] company [DES] owns #entity1 [BLK]  [DES] the manufacturer of the Edsel Ranger	 [TRP] ?e1 manufacturer Edsel Ranger [TRP] ?e0 Location ?e1
0	10512	10512	 [BLK]  [DES] the plays [DES] has #entity2 [BLK]  [DES] a characters [DES] name Joker(comics)	 [TRP] ?e1 character name Joker (comics)
0	10513	10513	 [BLK]  [DES] all #entity1 which have someone [BLK]  [DES] teams [DES] played their first game for the Yankees	 [TRP] ?e1 performer Yankee (album) [TRP] ?e0 associated band ?e1
1	10514	10514	 [BLK]  [DES] musical artist [DES] the music group [DES] sung Mind Blowin ' related to	 [TRP] ?e0 musical artist Mind Blowin' (Smooth song)
1	10515	10515	 [BLK]  [DES] religion [DES] is followed by #entity1 [BLK]  [DES] the commander of Defense Security Command	 [TRP] ?e1 notable commander Defense Security Command [TRP] ?e0 religion ?e1
0	10516	10516	 [BLK]  [DES] famous commander [DES] led #entity1 [DES] was involved in the battle of fort stephenson [BLK]  [DES] the Siege of forn meigs	 [TRP] ?e1 type Siege [TRP] ?e0 commander ?e1
0	10517	10517	 [BLK]  [DES] owning company is Turner Broadcasting System	 [TRP] ?e1 owning company Turner Broadcasting System Spain
1	10518	10518	 [BLK]  [DES] the country [DES] whose leader name is Grard Larcher	 [TRP] ?e0 leader Gérard Larcher
1	10519	10519	 [BLK]  [DES] Kevin Jonas [DES] a part of Jonas brothers	 [TRP] <http://dbpedia.org/resource/Kevin_Jonas> former band member Jonas Brothers
0	10520	10520	 [BLK]  [DES] sports [DES] are played by #entity1 [BLK]  [DES] school [DES] owns Fr. Agnel Stadium	 [TRP] ?e1 owner Fr. Agnel Stadium [TRP] ?e1 type school [TRP] ?e0 sports ?e1
0	10521	10521	 [BLK]  [DES] are the previous broadcast networks of sister channels of WGBC	 [TRP] ?e0 sister station WGBC
