score	id1	id2	blockString	subQuery
1	9842	9842	Which [BLK]  [DES] kids [DES] named John Scott Harrison	UNKNOWN  [TRP] ?e0 child John Scott Harrison
1	9843	9843	Which [BLK]  [DES] the person [DES] whose child is Daine Disney Miller	UNKNOWN  [TRP] ?e1 child Diane Disney Miller [TRP] ?e1 type person
0	9844	9844	Which [BLK]  [DES] states [DES] has a junction on Keningston Maryland [DES] road go [DES] has a junction on Keningston Maryland	COMMON  [TRP] ?e0 states Maryland [TRP] ?e0 states Maryland
0	9845	9845	Which [BLK]  [DES] was developed by #entity1Which [BLK]  [DES] someone [DES] working in Cockroach Labs	COMMON  [TRP] ?e1 founded by Cockroach Labs [TRP] ?e0 alma mater ?e1
1	9846	9846	Which [BLK]  [DES] predecessor is Boeing Vertol CH-46 Sea Knight	UNKNOWN  [TRP] ?e1 predecessor Boeing Vertol CH-46 Sea Knight
0	9847	9847	Which [BLK]  [DES] have been made in #entity1Which [BLK]  [DES] the state [DES] whose capital is Boston	COMMON  [TRP] ?e1 capital Boston [TRP] ?e0 foundation place ?e1
1	9848	9848	Which [BLK]  [DES] kind [DES] Games on amiga are typically of	COMMON  [TRP] ?e0 computing platform Amiga
1	9849	9849	Which [BLK]  [DES] the mountain [DES] whose parent mountain peak is Nevado de Toluca	COMMON  [TRP] ?e0 parent mountain peak Nevado de Toluca
0	9850	9850	Which [BLK]  [DES] some Texas based companies	COMMON  [TRP] ?e0 completion date Texas Company Annex
1	9851	9851	Which [BLK]  [DES] organization [DES] is the parent of Greenpeace Nordic	COMMON  [TRP] ?e0 parent organization Greenpeace Nordic
0	9852	9852	How [BLK]  [DES] utopian [DES] are there [DES] dystopian fiction books	COUNT  [TRP] ?e0 region Utopian language
0	9853	9853	Which [BLK]  [DES] is the academic discipline of #entity1 and also an ingredient of the Ragout finWhich [BLK]  [DES] the Journal of Cerebral Blood Flow & Metabolism	COMMON  [TRP] ?e1 history Journal of Cerebral Blood Flow & Metabolism [TRP] ?e0 Cover ?e1
1	9854	9854	Which [BLK]  [DES] river [DES] eastern [DES] flows through western washington	COMMON  [TRP] ?e0 river Western Washington [TRP] ?e0 river Eastern Washington
0	9855	9855	Which [BLK]  [DES] Honour [DES] get billed	COMMON  [TRP] e2 Ring (software) name
0	9856	9856	Which [BLK]  [DES] the software [DES] works on the OS-Microsoft Windows [DES] works on the OS-Mac OS	COMMON  [TRP] ?e0 computing platform Microsoft Windows [TRP] ?e0 computing platform Mac OS
1	9857	9857	Which [BLK]  [DES] the movies [DES] are distributed by Artisan Entertainment	UNKNOWN  [TRP] ?e1 distributor Artisan Entertainment [TRP] ?e1 type movie
1	9858	9858	Which [BLK]  [DES] the death location of Judson Huss	COMMON  [TRP] ?e0 death place Judson Huss
1	9859	9859	Where [BLK]  [DES] is Dofinivka Estuary located	COMMON  [TRP] ?e0 Location Dofinivka Estuary
0	9860	9860	How [BLK]  [DES] leagues [DES] have used the O.co Coliseum	COUNT  [TRP] ?e0 arena Moncton Coliseum
1	9861	9861	Which [BLK]  [DES] the musicals [DES] have won Tony Award	UNKNOWN  [TRP] ?e1 award Tony Award
1	9862	9862	Which [BLK]  [DES] the governor [DES] Richard Winn works	UNKNOWN  [TRP] ?e1 Governor Richard Winn [TRP] ?e1 type governor
1	9863	9863	Which [BLK]  [DES] awards [DES] did Jos Rivera(playwright) win	COMMON  [TRP] ?e0 awards José Rivera (playwright) [TRP] ?e0 type award
1	9864	9864	Which [BLK]  [DES] the movies directed by Stanley Kubrick	COMMON  [TRP] ?e0 film director Stanley Kubrick
1	9865	9865	Which [BLK]  [DES] founding cities of Young Americans Bank [DES] the location of Denver Broncos [DES] 	COMMON  [TRP] ?e0 foundation place Young Americans Bank [TRP] ?e0 Location 1977 Denver Broncos season
0	9866	9866	Which [BLK]  [DES] are some shows by Comedy Central	COMMON  [TRP] ?e0 presenter Comedy Central
1	9867	9867	Which [BLK]  [DES] were awarded Screen Actors Guild Life Achievement Award [DES] political figures	COMMON  [TRP] ?e0 award Screen Actors Guild Life Achievement Award
0	9868	9868	Which [BLK]  [DES] the board of #entity2Which [BLK]  [DES] an organization [DES] kickstarted in New York	UNKNOWN  [TRP] ?e2 city  New York [TRP] ?e1 President ?e2
1	9869	9869	Which [BLK]  [DES] source of river Raa [DES] is the sovereign state of Adriatic sea	COMMON  [TRP] ?e0 country Adriatic Sea
0	9870	9870	How [BLK]  [DES] nations ' volleyball players [DES] have played for the Russian women volleyball team	COUNT  [TRP] ?e0 athletics Volleyball
1	9871	9871	Which [BLK]  [DES] the bridges [DES] cross the pandaruan river	UNKNOWN  [TRP] ?e1 crosses Pandaruan River [TRP] ?e1 type bridge
1	9872	9872	Which [BLK]  [DES] band [DES] did Dave Hollister perform in the past	COMMON  [TRP] ?e0 past members Dave Hollister
1	9873	9873	Which [BLK]  [DES] countries [DES] are there banks which came after #entity1 of MauritiusWhich [BLK]  [DES] the National Commercial Bank	COMMON  [TRP] ?e0 państwo National Commercial Bank Mauritius [TRP] ?e0 type country
1	9874	9874	Which [BLK]  [DES] the end of the Pittsburgh Line route	UNKNOWN  [TRP] ?e1 route end Pittsburgh Line
0	9875	9875	Which [BLK]  [DES] Episodes [DES] whose #entity3 MamaWhich [BLK]  [DES] music [DES] done by Mama	UNKNOWN  [TRP] ?e3 musical artist Mama Say [TRP] ?e2 home town ?e3
1	9876	9876	Where [BLK]  [DES] Semnani Neo-Aramaic spoken [DES] Assyrian Neo-Aramaic spoken	COMMON  [TRP] ?e0 language Assyrian Neo-Aramaic [TRP] ?e0 language Assyrian Neo-Aramaic
1	9877	9877	Which [BLK]  [DES] the river [DES] whose tributary is Bjelimićka Rijeka	UNKNOWN  [TRP] ?e1 home arena Rijeka
0	9878	9878	Who [BLK]  [DES] acted in #entity1Which [BLK]  [DES] the movies [DES] whose music is composed by Walter Scharf	COMMON  [TRP] ?e1 music composer Walter Scharf [TRP] ?e0 starring ?e1
0	9879	9879	Which [BLK]  [DES] country [DES] did the prime minister belong to #entity1Which [BLK]  [DES] was served by Thanong Bidaya	COMMON  [TRP] ?e1 predecessor Thanong Bidaya [TRP] ?e0 prime minister ?e1
0	9880	9880	Which [BLK]  [DES] the schools [DES] whose city is Reading , Berkshire	COMMON  [TRP] ?e0 education Berkshire
0	9881	9881	Which [BLK]  [DES] the stadium [DES] used by Raptors 905	UNKNOWN  [TRP] ?e1 owner Raptors 905
0	9882	9882	Which [BLK]  [DES] #entity1 is bacteriaWhich [BLK]  [DES] the bacterias [DES] whose division is Firmicutes [DES] whose division is domain	COMMON  [TRP] ?e1 division Firmicutes [TRP] ?e1 domain Bacteria [TRP] ?e0 regnum ?e1
0	9883	9883	Which [BLK]  [DES] start in Wyoming [DES] rivers	COMMON  [TRP] ?e0 route start Wyoming
1	9884	9884	Which [BLK]  [DES] the airlines [DES] whose flights go to the Mediterranean sea	UNKNOWN  [TRP] ?e1 destination Mediterranean Sea [TRP] ?e1 type airline
0	9885	9885	Which [BLK]  [DES] Thomas Darden and [DES] of Edwin F. Hunter	UNKNOWN  [TRP] ?e1 order Thomas Darden
0	9886	9886	Which [BLK]  [DES] is #entity1 and Isabel of CambridgeWhich [BLK]  [DES] the common location of tomb of the Elizabeth of Rhuddlan	COMMON  [TRP] ?e0 location Cambridge Colts [TRP] ?e0 death place Elizabeth of Rhuddlan
0	9887	9887	How [BLK]  [DES] races [DES] have the horses bred by Jacques Va n't Hart participated in	COUNT  [TRP] ?e0 country Jacque
0	9888	9888	Which [BLK]  [DES] few schools situated in Reading, Berkshire	COMMON  [TRP] ?e0 education Berkshire
1	9889	9889	Is [BLK]  [DES] Yabanc Damat first aired in UAE	JUDGE  [TRP] ?e0 first aired Yabancı Damat
0	9890	9890	Which [BLK]  [DES] the horse [DES] whose grandson is the famous Counterpoint	UNKNOWN  [TRP] ?e1 description Electric Counterpoint
1	9891	9891	Who [BLK]  [DES] owns #entity1Which [BLK]  [DES] the horses [DES] have won the Timeform award	COMMON  [TRP] ?e1 award Timeform [TRP] ?e1 type horse [TRP] ?e0 owner ?e1
0	9892	9892	How [BLK]  [DES] have #entity1 [DES] different placesWhich [BLK]  [DES] ehtics [DES] philosophers died	COUNT  [TRP] ?e0 discipline Philosophers' Imprint
0	9893	9893	How [BLK]  [DES] TV show [DES] has distributor located in Burbank California	COUNT  [TRP] ?e0 Location Burbank, California
0	9894	9894	Which [BLK]  [DES] all the band members [DES] are #entity1 MusicWhich [BLK]  [DES] Bands [DES] have signed up with Entertainment One Music	COUNT  [TRP] ?e1 label Entertainment One Music [TRP] ?e1 type Band [TRP] ?e0 former band member ?e1
1	9895	9895	Which [BLK]  [DES] is the religion of the academic authority on Ceratosoma tenue	COMMON  [TRP] ?e0 binomial authority Ceratosoma tenue
0	9896	9896	Which [BLK]  [DES] officers [DES] fought in #entity1Which [BLK]  [DES] the war of Siege of Fort Recovery	COMMON  [TRP] ?e1 battle Siege of Fort Recovery [TRP] ?e0 battles ?e1
0	9897	9897	Which [BLK]  [DES] things [DES] have founded place as United States [DES] have founded place as New Mexico	COMMON  [TRP] ?e0 place of military conflict United States [TRP] ?e0 place New Mexico
0	9898	9898	Which [BLK]  [DES] some famous Christians [DES] died of	UNKNOWN  [TRP] ?e0 name Rainbow Christians
0	9899	9899	Which [BLK]  [DES] are on #entity1 [DES] showsWhich [BLK]  [DES] the networks [DES] are from the United States	COMMON  [TRP] ?e1 hometown United States [TRP] ?e0 discipline ?e1
0	9900	9900	Which [BLK]  [DES] the screen play of The Postman	UNKNOWN  [TRP] ?e2 writer The Postman (film)
0	9901	9901	Which [BLK]  [DES] office holder [DES] is Alta Mesa Memorial park [DES] has adrian A Basora as successor	COMMON  [TRP] ?e0 place of birth Adrian Grady
0	9902	9902	Which [BLK]  [DES] is the state of #entity1Which [BLK]  [DES] the administrative region [DES] Oscoda , Michigan is located	COMMON  [TRP] ?e1 Location Michigan [TRP] ?e0 region ?e1
1	9903	9903	Who [BLK]  [DES] is the stockholder of Paphos International Airport	COMMON  [TRP] ?e0 owner Paphos International Airport
0	9904	9904	Which [BLK]  [DES] country [DES] river end [DES] originates in Lebrsnik	COMMON  [TRP] ?e0 country Brsnik
0	9905	9905	Which [BLK]  [DES] the stadiums [DES] were rented by #entity2 of 2013Which [BLK]  [DES] the Central american games	UNKNOWN  [TRP] ?e1 stadium 1990 Central American Games
1	9906	9906	Which [BLK]  [DES] the jockey [DES] breeded De La Rose	UNKNOWN  [TRP] ?e2 breeder De La Rose [TRP] ?e2 type jockey (horse racer)
0	9907	9907	Which [BLK]  [DES] the people working for the Philippines house of representatives	UNKNOWN  [TRP] ?e1 leader Philippines
0	9908	9908	Which [BLK]  [DES] region [DES] was political figure Wayne Allard elected	COMMON  [TRP] ?e0 before election Wayne Allard
0	9909	9909	How [BLK]  [DES] are directed by #entity1 [DES] moviesWhich [BLK]  [DES] the spouse of Dolores del Ro	COUNT  [TRP] ?e1 spouse Dolores del Río [TRP] ?e0 film director ?e1 [TRP] ?e0 type movie
0	9910	9910	How [BLK]  [DES] islands [DES] belong to #entity1Which [BLK]  [DES] archipelagos [DES] located in the pacific	COUNT  [TRP] ?e1 location Pacific Life [TRP] ?e0 county ?e1
0	9911	9911	Which [BLK]  [DES] are #entity1 forWhich [BLK]  [DES] countries [DES] History of Trier principal to	COMMON  [TRP] ?e1 capital History of Trier [TRP] ?e0 citizenship ?e1
0	9912	9912	How [BLK]  [DES] have been associated with American citizens [DES] causes of death	COUNT  [TRP] ?e0 headquarter Association of Mature American Citizens
1	9913	9913	Which [BLK]  [DES] are used in preparing #entity1 [DES] ingredientsWhich [BLK]  [DES] the dish of Ragout fin	COMMON  [TRP] ?e1 ingredient Ragout fin [TRP] ?e0 ingredient ?e1
1	9914	9914	Which [BLK]  [DES] company [DES] owns Evraz	COMMON  [TRP] ?e0 owner Evraz
0	9915	9915	Which [BLK]  [DES] place [DES] C.D	UNKNOWN  [TRP] ?e1 Location C.D. Primeiro de Agosto (basketball)
1	9916	9916	How [BLK]  [DES] are located in Toronto [DES] companies	COUNT  [TRP] ?e0 location Toronto
0	9917	9917	Which [BLK]  [DES] is the PLACE OF DEATH of Charles Gordon(artist)	COMMON  [TRP] ?e0 creator (agent) Charles Gordon (producer)
1	9918	9918	Which [BLK]  [DES] the governor [DES] Richard Winn served	UNKNOWN  [TRP] ?e1 Governor Richard Winn [TRP] ?e1 type governor
0	9919	9919	Which [BLK]  [DES] the author of the novel	COMMON  [TRP] e1 Thud! subject
0	9920	9920	Which [BLK]  [DES] all tv [DES] shows #entity1Which [BLK]  [DES] are based in boston [DES] are based in massachusetts	COMMON  [TRP] ?e1 located in area Boston [TRP] ?e1 located in area Massachusetts [TRP] ?e0 owner ?e1
0	9921	9921	How [BLK]  [DES] people [DES] live in Wilton , Connecticut	COUNT  [TRP] ?e0 hometown Connecticut
0	9922	9922	Which [BLK]  [DES] movies [DES] did Mark Steven edit	COMMON  [TRP] ?e0 alma mater Mark Steven Davis
0	9923	9923	How [BLK]  [DES] different presidents [DES] have #entity1Which [BLK]  [DES] people in the Continental Army [DES] served	COUNT  [TRP] ?e0 service Continental Army
0	9924	9924	How [BLK]  [DES] shows [DES] does HBO have	COUNT  [TRP] ?e0 channel HBO
1	9925	9925	Which [BLK]  [DES] TV show [DES] have one of the executiive producer as Steven Moffat	UNKNOWN  [TRP] ?e1 executive producer Steven Moffat
1	9926	9926	Which [BLK]  [DES] the founder of Bomis	UNKNOWN  [TRP] ?e1 founder Bomis
0	9927	9927	Where [BLK]  [DES] the station [DES] whose sister channel is #entity1Which [BLK]  [DES] the Channel 3 in Thailand	COMMON  [TRP] ?e1 network The Voice Thailand [TRP] ?e0 owner ?e1
0	9928	9928	Which [BLK]  [DES] the things [DES] whose director of photography died in United States	COMMON  [TRP] ?e0 death death United States
0	9929	9929	Which [BLK]  [DES] agencies [DES] are under the Colorado Dept of Natural Resources	UNKNOWN  [TRP] ?e1 service Natural Resources
0	9930	9930	Which [BLK]  [DES] participants of Breeders's Cup Turf [DES] come	UNKNOWN  [TRP] ?e0 starring Breeders (film)
0	9931	9931	Which [BLK]  [DES] the people [DES] graduated #entity1 NCAAWhich [BLK]  [DES] universities [DES] affiliated with the NCAA	COUNT  [TRP] ?e1 after NCAA Season 77 [TRP] ?e0 RD1-score4A ?e1
0	9932	9932	Which [BLK]  [DES] the other services of #entity1Which [BLK]  [DES] the companies [DES] provides the Microsoft Azure as service	COUNT  [TRP] ?e1 service Microsoft Azure [TRP] ?e1 type company [TRP] ?e0 service ?e1
1	9933	9933	Which [BLK]  [DES] the newspaper [DES] owned by the the UK government	UNKNOWN  [TRP] ?e1 owner Government
1	9934	9934	Which [BLK]  [DES] the alma mater of Habib Boromand Dashghapu	UNKNOWN  [TRP] ?e1 alma mater Habib Boromand Dashghapu
1	9935	9935	Which [BLK]  [DES] the information appliance by sony [DES] whose predecessor is PlayStation 2	COMMON  [TRP] ?e0 predecessor PlayStation 2
0	9936	9936	Where [BLK]  [DES] Henri , Duke of Rohan [DES] laid to rest	COMMON  [TRP] ?e0 starring Laid to Rest (film)
0	9937	9937	Which [BLK]  [DES] players [DES] have represented Los Angeles Angels of Anaheim	COMMON  [TRP] ?e0 team Alfredo Griffin
0	9938	9938	How [BLK]  [DES] make softwares for Unix like operating systems [DES] developers	COUNT  [TRP] ?e0 developer Unix/NS
0	9939	9939	Who [BLK]  [DES] directed the haunted house [DES] directed alice in wonderland	COMMON  [TRP] ?e0 director Alice in Wonderland (2010 film)
0	9940	9940	How [BLK]  [DES] things [DES] Stockholm is the HQ of	COUNT  [TRP] ?e0 hq location city Stockholm
1	9941	9941	Which [BLK]  [DES] is the predecessor of #entity1Which [BLK]  [DES] the automobile [DES] is the related of Cadillac Fleetwood	COMMON  [TRP] ?e1 related Cadillac Fleetwood Brougham [TRP] ?e0 predecessor ?e1
1	9942	9942	Which [BLK]  [DES] the battle of Occupation of Japan	UNKNOWN  [TRP] ?e1 battle Occupation of Japan
0	9943	9943	How [BLK]  [DES] game series [DES] exist for iOS	COUNT  [TRP] ?e0 service IOS
1	9944	9944	Which [BLK]  [DES] band [DES] former member are Kevin Jonas [DES] former member are Joe Jonas	COMMON  [TRP] ?e0 past members Kevin Jonas [TRP] ?e0 past members Joe Jonas
0	9945	9945	Which [BLK]  [DES] Bands [DES] have signed up with Entertainment One Music	UNKNOWN  [TRP] ?e1 record label Entertainment One Music
1	9946	9946	Which [BLK]  [DES] are Breann McGregor known for [DES] Anika Knudsen , known for	COMMON  [TRP] ?e0 known for Anika Knudsen [TRP] ?e0 known for Breann McGregor
0	9947	9947	Which [BLK]  [DES] the horse [DES] whose grandson is the famous Counterpoint	UNKNOWN  [TRP] ?e1 caption Famous Funnies
0	9948	9948	How [BLK]  [DES] does Thud [DES] non fiction topics	COUNT  [TRP] ?e0 performer Thud (album)
1	9949	9949	Which [BLK]  [DES] all the broadcast area of #entity1Which [BLK]  [DES] the TV stations [DES] has Rodrigues as one of the broadcast area	COMMON  [TRP] ?e1 broadcast area Rodrigues [TRP] ?e0 broadcast area ?e1
0	9950	9950	Which [BLK]  [DES] the home town of #entity1Which [BLK]  [DES] the people [DES] have Ontario as one of it	COMMON  [TRP] ?e1 country Ontario [TRP] ?e0 place of birth ?e1
1	9951	9951	Who [BLK]  [DES] the political figure [DES] whose military branch is Colonial troops	COMMON  [TRP] ?e0 military branch Colonial troops
0	9952	9952	Which [BLK]  [DES] some songwriters [DES] whose work has been recorded in Miami	COMMON  [TRP] ?e0 occupation Miami
1	9953	9953	Which [BLK]  [DES] president [DES] was served by #entity1Which [BLK]  [DES] someone [DES] whose lieutenant is Lewis Stuyvesant Chanler	COMMON  [TRP] ?e1 lieutenant Lewis Stuyvesant Chanler [TRP] ?e0 president ?e1 [TRP] ?e0 type president
0	9954	9954	Which [BLK]  [DES] down [DES] all the baseball teams [DES] whose team manager was a Catcher	COMMON  [TRP] ?e0 website Catchers
0	9955	9955	Which [BLK]  [DES] is in the Musee d'orsay	COMMON  [TRP] ?e0 Location Musée d'Orsay
0	9956	9956	Which [BLK]  [DES] the public transit system [DES] operators Go-to-card	UNKNOWN  [TRP] ?e1 product E-card
0	9957	9957	Which [BLK]  [DES] the Convent of the Barefoot Trinitarians	UNKNOWN  [TRP] ?e1 designation1 type Convent of the Barefoot Trinitarians
0	9958	9958	Which [BLK]  [DES] the politicians of Democratic Party	UNKNOWN  [TRP] ?e1 position Democratic Party (1912)
0	9959	9959	Which [BLK]  [DES] the wrestlers [DES] are billed in Wisconsin	UNKNOWN  [TRP] ?e1 Governor Wisconsin
0	9960	9960	Which [BLK]  [DES] the writer of Face to Face	UNKNOWN  [TRP] ?e1 subsequent work Face It
0	9961	9961	Which [BLK]  [DES] states [DES] does #entity1 goWhich [BLK]  [DES] the stream [DES] ending at Saunders county	COMMON  [TRP] ?e1 mouth location Saunders County, Nebraska [TRP] ?e0 city ?e1
0	9962	9962	Which [BLK]  [DES] commanders [DES] born in Indochina	UNKNOWN  [TRP] ?e1 opening date Indochina Airlines
0	9963	9963	Which [BLK]  [DES] universities [DES] located in suburbs	UNKNOWN  [TRP] ?e1 party William Wells (New Zealand politician)
0	9964	9964	Which [BLK]  [DES] the river [DES] whose mouth place is Old Lyme , Connecticut	COMMON  [TRP] ?e0 mouth region Connecticut [TRP] ?e0 type river
0	9965	9965	Which [BLK]  [DES] hockey teams [DES] have had #entity1Which [BLK]  [DES] people [DES] playing as Defenceman	COMMON  [TRP] ?e0 position David Savard
0	9966	9966	Which [BLK]  [DES] are buried in Rome [DES] royal people	COMMON  [TRP] ?e0 burial Rome
1	9967	9967	Where [BLK]  [DES] is the lake located into #entity1Which [BLK]  [DES] the Winnipeg River flows	COMMON  [TRP] ?e1 outflow Winnipeg River [TRP] ?e0 Location ?e1
1	9968	9968	Which [BLK]  [DES] the home town of Rolando Gomez	COMMON  [TRP] ?e0 home town Rolando Gomez
0	9969	9969	Which [BLK]  [DES] everything [DES] governed by the Democratic Party of US	COMMON  [TRP] ?e0 president Kansei Nakano
0	9970	9970	Which [BLK]  [DES] areas [DES] did#entity1 workWhich [BLK]  [DES] the pupils of Sylvain Levi	COMMON  [TRP] ?e1 instrument Sylvain Luc [TRP] ?e0 occupation ?e1
0	9971	9971	Who [BLK]  [DES] were in the youth #entity1Which [BLK]  [DES] clubs [DES] were in season of 2015 Argentine Primera Division	COMMON  [TRP] ?e1 season 2015 Argentine Primera División [TRP] ?e0 youthteams ?e1
0	9972	9972	Which [BLK]  [DES] are the relatives of #entity1Which [BLK]  [DES] the parliament member [DES] whose successor is Peter Thorneycroft	COMMON  [TRP] ?e1 successor Peter Thorneycroft [TRP] ?e0 relative ?e1
1	9973	9973	Where [BLK]  [DES] did #entity1 originate [DES] were in the Harry and the Potters albumWhich [BLK]  [DES] genres [DES] were in the Harry and the Potters album	COMMON  [TRP] ?e1 genre Harry and the Potters (album) [TRP] ?e0 stylistic origin ?e1
0	9974	9974	Which [BLK]  [DES] the bronze medalist of Alpine skiing at the 1964 Winter Olympics	UNKNOWN  [TRP] ?e3 dates Alpine skiing at the 1964 Winter Olympics
1	9975	9975	Which [BLK]  [DES] magazine's editor [DES] official residence is Playboy Mansion	COMMON  [TRP] ?e0 residence Playboy Mansion
0	9976	9976	Which [BLK]  [DES] company [DES] is located in Harris County , Texas	COMMON  [TRP] ?e0 location town Texas
1	9977	9977	Is [BLK]  [DES] Airways have a hub at the Washington Dulles International Airport	JUDGE  [TRP] ?e0 hub airport Washington Dulles International Airport
1	9978	9978	How [BLK]  [DES] labels [DES] has Katy B released her singles	COUNT  [TRP] ?e0 record label Katy B
1	9979	9979	Which [BLK]  [DES] are some relatives of #entity1Which [BLK]  [DES] the people [DES] fought in Operation Barbarossa	COMMON  [TRP] ?e1 battles Operation Barbarossa [TRP] ?e0 relation ?e1
0	9980	9980	Which [BLK]  [DES] parties [DES] Politicians born in Bangalore are now in	COMMON  [TRP] ?e0 birth place Bangalore
1	9981	9981	Which [BLK]  [DES] the administrative region [DES] Oscoda , Michigan is located	UNKNOWN  [TRP] ?e1 location Michigan
1	9982	9982	Is [BLK]  [DES] the body of #entity1Which [BLK]  [DES] Elsie Paroubek [DES] discovered in Chicago	JUDGE  [TRP] Chicago body discovered Elsie Paroubek
0	9983	9983	Which [BLK]  [DES] movie [DES] produced by #entity1Which [BLK]  [DES] Michael Deeley [DES] was distributed by Warner Bros	COMMON  [TRP] ?e1 distributed by Warner Bros. [TRP] ?e0 producer ?e1
0	9984	9984	Which [BLK]  [DES] location of INKAS [DES] the location of T.I. Ahmadiyya Senior High School , Kumasi [DES] 	COMMON  [TRP] ?e0 location country INKAS
0	9985	9985	Which [BLK]  [DES] wrestlers [DES] billed Georgia	UNKNOWN  [TRP] ?e1 builder Georgia Dome
1	9986	9986	Which [BLK]  [DES] the website [DES] Jimmy Wales contributes	UNKNOWN  [TRP] ?e1 author Jimmy Wales
0	9987	9987	Which [BLK]  [DES] the parts of #entity1Which [BLK]  [DES] the settlements [DES] has New Braunfels as one of the parts	COMMON  [TRP] ?e1 capital Braunfels [TRP] ?e0 region ?e1
0	9988	9988	Which [BLK]  [DES] death of #entity2Which [BLK]  [DES] the royalties [DES] was Adam Ludwik Czartoryski	UNKNOWN  [TRP] ?e2 mother Adam Ludwik Czartoryski [TRP] ?e2 type royalty [TRP] ?e1 death place ?e2
0	9989	9989	Which [BLK]  [DES] some shows similar to #entity1Which [BLK]  [DES] one [DES] theme song is made by Murray Gold	COMMON  [TRP] ?e1 theme music composer Murray Gold [TRP] ?e0 series ?e1
1	9990	9990	How [BLK]  [DES] has Best Mate won [DES] races	COUNT  [TRP] ?e0 race Best Mate
1	9991	9991	How [BLK]  [DES] people [DES] have written #entity1Which [BLK]  [DES] stuff [DES] broadcasted on the Tokyo Broadcasting System	COUNT  [TRP] ?e1 network Tokyo Broadcasting System [TRP] ?e0 writer ?e1
1	9992	9992	Who [BLK]  [DES] the people [DES] were the influencer of #entity1Which [BLK]  [DES] influenced Costanzo Preve [DES] the person	COMMON  [TRP] ?e1 influences Costanzo Preve [TRP] ?e1 type person [TRP] ?e0 influenced by ?e1
1	9993	9993	Which [BLK]  [DES] headcoach of Marquette Golden Eagles men [DES] the coach of Marquette Golden Eagles team [DES] basketball team, 2008-09	COMMON  [TRP] ?e0 coach 2010–11 Marquette Golden Eagles men's basketball team [TRP] ?e0 headcoach 2012–13 Marquette Golden Eagles men's basketball team
0	9994	9994	Where [BLK]  [DES] do#entity1 liveWhich [BLK]  [DES] the stockholders of Pathaninaikos F.C	COMMON  [TRP] ?e1 socks Paykan F.C. [TRP] ?e0 Location ?e1
1	9995	9995	Which [BLK]  [DES] is the state of Umatilla language which [DES] the state of James K. Kelly	COMMON  [TRP] ?e0 state James K. Kelly
0	9996	9996	How [BLK]  [DES] have been given to #entity1 [DES] awardsWhich [BLK]  [DES] the ones [DES] died of lung cancer	COUNT  [TRP] ?e1 death cause Lung cancer [TRP] ?e0 education ?e1
0	9997	9997	Which [BLK]  [DES] Name #entity1 [DES] is Anthony Harvey [DES] Which [BLK]  [DES] the movie [DES] whose director is Stanley Kubrick [DES] whose director is editor	COMMON  [TRP] ?e1 film director Stanley Kubrick's Boxes [TRP] ?e0 name ?e1
1	9998	9998	Which [BLK]  [DES] the children of #entity1Which [BLK]  [DES] the parent of Marvin Bush	COMMON  [TRP] ?e1 parent Marvin Bush [TRP] ?e0 child ?e1
0	9999	9999	Which [BLK]  [DES] universities [DES] affiliated with the NCAA	UNKNOWN  [TRP] ?e1 after NCAA Season 77
0	10000	10000	How [BLK]  [DES] serve the Australian region [DES] companies	LIST  [TRP] ?e0 Average wind speed 2015–16 Australian region cyclone season
0	10001	10001	Which [BLK]  [DES] the basketball player [DES] lives in Ashton Historic district	UNKNOWN  [TRP] ?e1 Location Ashton Historic District (Port Penn, Delaware)
0	10002	10002	Who [BLK]  [DES] have been judges on CTV Network's shows	COMMON  [TRP] ?e0 associated band The Network
1	10003	10003	Which [BLK]  [DES] the cities whihch are on the same se #entity1Which [BLK]  [DES] as [DES] of Miami	COUNT  [TRP] ?e1 cities Miami [TRP] ?e0 cities ?e1
0	10004	10004	Which [BLK]  [DES] people [DES] are buried in Glendale , California	UNKNOWN  [TRP] ?e1 place of burial California
0	10005	10005	Which [BLK]  [DES] were born in England [DES] the different places [DES] the people died	COUNT  [TRP] ?e0 hometown England
1	10006	10006	Where [BLK]  [DES] did Ben Wilson(American football) do his highscool	COMMON  [TRP] ?e0 high school Ben Wilson (American football)
1	10007	10007	Which [BLK]  [DES] the university [DES] whose athletic department is called National Collegiate Athletic Association [DES] has a chancellor named Nicholas S. Zeppos	COMMON  [TRP] ?e0 athletics National Collegiate Athletic Association [TRP] ?e0 chancellor Nicholas S. Zeppos [TRP] ?e0 type university
0	10008	10008	Which [BLK]  [DES] are presented by #entity1 [DES] awardsWhich [BLK]  [DES] the committee [DES] located in Stockholm	COMMON  [TRP] ?e1 Location Stockholm [TRP] ?e0 awards ?e1 [TRP] ?e0 type award
0	10009	10009	Which [BLK]  [DES] creator of Theme Time Radio Hour [DES] has also given #entity1Which [BLK]  [DES] the musical score of the The Times They Are a-Changin '(musical)	COMMON  [TRP] ?e1 associated band The Color Changin' Click [TRP] ?e0 death place ?e1
1	10010	10010	Which [BLK]  [DES] is the layout of #entity1Which [BLK]  [DES] cars similar to [DES] of the Subaru Outback	COMMON  [TRP] ?e1 related Subaru Outback [TRP] ?e0 layout ?e1
1	10011	10011	Which [BLK]  [DES] work [DES] Neil Cross [DES] Lars Pearson known for	COMMON  [TRP] ?e0 notable work Lars Pearson [TRP] ?e0 type work
